,Metric,Measurement,Rank Order,Label,Salary,Job Title,Level,Country,URL,Source URL,Source Name,Source Description
357,Summary,Percentile,,Median,124480,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
358,Summary,Percentile,,25th,91000,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
359,Summary,Percentile,,75th,145000,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
360,Summary,Percentile,,90th,157000,Solution Architect,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
367,Summary,Percentile,,Median,228153,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
368,Summary,Percentile,,25th,192000,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
369,Summary,Percentile,,75th,268000,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
370,Summary,Percentile,,90th,323000,Solution Architect,Senior,Australia,https://www.levels.fyi/en-gb/t/solution-architect/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
377,Summary,Percentile,,Median,114407,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
378,Summary,Percentile,,25th,89000,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
379,Summary,Percentile,,75th,138000,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
380,Summary,Percentile,,90th,160000,Business Analyst,All,Australia,https://www.levels.fyi/en-gb/t/business-analyst/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
387,Summary,Percentile,,Median,79928,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
388,Summary,Percentile,,25th,74000,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
389,Summary,Percentile,,75th,85000,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
390,Summary,Percentile,,90th,108000,Business Analyst,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
397,Summary,Percentile,,Median,147608,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
398,Summary,Percentile,,25th,130000,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
399,Summary,Percentile,,75th,160000,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
